timestamp,target
2020-01-01 00:00:00,-0.6959464232828197
2020-01-01 01:00:00,-0.0179733132008816
2020-01-01 02:00:00,-0.051537282969968484
2020-01-01 03:00:00,0.15317192013328046
2020-01-01 04:00:00,-1.1333209593647173
2020-01-01 05:00:00,0.4400159819468403
2020-01-01 06:00:00,-1.132185182044694
2020-01-01 07:00:00,0.27389811870249836
2020-01-01 08:00:00,-1.253297604492217
2020-01-01 09:00:00,1.382509098955221
2020-01-01 10:00:00,-1.3931737489158011
2020-01-01 11:00:00,0.8813935185672623
2020-01-01 12:00:00,0.4683381517850062
2020-01-01 13:00:00,1.549603024002209
2020-01-01 14:00:00,-0.23212204962367217
2020-01-01 15:00:00,0.13653846376864337
2020-01-01 16:00:00,0.19752403493751985
2020-01-01 17:00:00,1.0276039387474603
2020-01-01 18:00:00,-0.6487594009541168
2020-01-01 19:00:00,-1.463411712172153
2020-01-01 20:00:00,0.05456733972367476
2020-01-01 21:00:00,-0.7464333652341214
2020-01-01 22:00:00,-0.11337150733891375
2020-01-01 23:00:00,-0.33225839695278897
2020-01-02 00:00:00,0.4656988088837407
2020-01-02 01:00:00,1.276436401371906
2020-01-02 02:00:00,1.857787192562994
2020-01-02 03:00:00,-1.3797914572643124
2020-01-02 04:00:00,-0.2739480863953891
2020-01-02 05:00:00,-0.9672934030018252
2020-01-02 06:00:00,1.6689428671473725
2020-01-02 07:00:00,-0.06268158683349535
2020-01-02 08:00:00,0.5397592774389204
2020-01-02 09:00:00,-0.31863606822337365
2020-01-02 10:00:00,-0.4810942033231918
2020-01-02 11:00:00,-0.8022604950777659
2020-01-02 12:00:00,0.22791623867916508
2020-01-02 13:00:00,-1.662692637946332
2020-01-02 14:00:00,1.0117387574199206
2020-01-02 15:00:00,-0.7150700270852084
2020-01-02 16:00:00,2.1998272228943465
2020-01-02 17:00:00,-1.1368357277047565
2020-01-02 18:00:00,-0.20998161638306323
2020-01-02 19:00:00,1.565722814650686
2020-01-02 20:00:00,-1.2904358630697335
2020-01-02 21:00:00,1.2647095212915225
2020-01-02 22:00:00,0.2637917031060858
2020-01-02 23:00:00,0.8407915658558188
2020-01-03 00:00:00,0.051831483086179256
2020-01-03 01:00:00,-1.3343759878384998
2020-01-03 02:00:00,-0.9478262406246408
2020-01-03 03:00:00,-1.912648616223878
2020-01-03 04:00:00,-0.6927649745537299
